series	booktitle	year	title	abstract	authors	pdf1page	pdfarticle	id	lang_title	lang_abstract	affiliations	long_content	short_content	n_citations	
Revue des Nouvelles Technologies de l'Information	EGC	2015	Challenges and Opportunities in HCI, Visual Analytics and Knowledge Management for the development of Sustainable Cities	While overtly exposed in the media, the challenges faced by our societies to transition towards sustainable energy use are quite formidable. A simple visual refresher of the cold hard facts should amply reveal the importance of visualization to assess the situation. Private companies, such as IBM, and public research centers are joining forces and investing to design and evaluate novel approaches to build and manage Cities, defined as the rational organisation of dense human habitat. Information and Communication technologies are certainly part of the answers, in particular in areas related to knowledge management, data mining, HCI and social computing. Illustrated with telltaling examples of research work carried at IBM, the CSTB and the Efficacity Institute, I will argue that Interactive Information Technologies can help managing the energy transition of cities in 3 key aspects:   -- to support the city design process, notably computer supported tooling and information infrastructure that help taming the complexity of the intertwinning actors and interests at play,   -- to help understand better the city's dynamics, identifiy inefficiencies and reveal optimization opportunities, where knowledge management and extraction is crucial,   -- and foremost, to ease the necessary changes that will have to happen in our mobility and housing habits with novel tools and services that alleviate our energy needs.	Thomas Baudel	http://editions-rnti.fr/render_pdf.php?p1&p=1002058		25	en	en	@fr.ibm.com	challenge opportunity hci visual analytic knowledge management development sustainable city overtly exposed medium challenge face society transition towards sustainable energy use quite formidable simple visual refresher cold hard fact amply reveal importance visualization assess situation private company ibm public research center join force invest design evaluate novel approach build manage city define rational organisation dense human habitat information communication technology certainly part answer particular area related knowledge management data mining hci social compute illustrated telltaling example research work carry ibm cstb efficacity institute argue interactive information technology help manage energy transition city 3 key aspect support city design process notably computer support tool information infrastructure help tame complexity intertwinning actor interest play help understand better city s dynamic identifiy inefficiency reveal optimization opportunity knowledge management extraction crucial foremost ease necessary change happen mobility housing habit novel tool service alleviate energy need	Challenges and Opportunities in HCI, Visual Analytics and Knowledge Management for the development of Sustainable Cities	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Choix d'une mesure de proximité discriminante dans un contexte topologique	"Les résultats de toute opération de classification ou de classement d'objets dépendent fortement de la mesure de proximité choisie. L'utilisateur est amené à choisir une mesure parmi les nombreuses mesures de proximité existantes. Or, selon la notion d'équivalence topologique choisie, certaines sont plus ou moins équivalentes. Dans cet article, nous proposons une nouvelle approche de comparaison et de classement de mesures de proximité, dans une structure topologique et dans un objectif de discrimination. Le concept d'équivalence topologique fait appel à la structure de voisinage local.Nous proposons alors de définir l'équivalence topologique entre deux mesures de proximité à travers la structure topologique induite par chaque mesure dans un contexte de discrimination. Nous proposons également un critère pour choisir la ""meilleure"" mesure adaptée aux données considérées, parmi quelques mesures de proximité les plus utilisées dans le cadre de données quantitatives. Le choix de la ""meilleure"" mesure de proximité discriminante peut être vérifié a posteriori par une méthode d'apprentissage supervisée de type SVM, analyse discriminante ou encore régression Logistique, appliquée dans un contexte topologique.Le principe de l'approche proposée est illustré à partir d'un exemple de données quantitatives réelles avec huit mesures de proximité classiques de la littérature. Des expérimentations ont permis d'évaluer la performance de cette approche topologique de discrimination en terme de taille et/ou de dimension des données considérées et de sélection de la ""meilleur"" mesure de proximité discriminante."	Fatima-Zahra Aazi, Rafik Abdesselam	http://editions-rnti.fr/render_pdf.php?p1&p=1002069		26	fr	fr	@gmail.com, @univ-lyon2.fr	choix d' un mesure de proximité discriminant dans un contexte topologique  " le résultat de tout opération de classification ou de classement d' objet dépendre fortement de le mesure de proximité choisir . . le utilisateur être amener à choisir un mesure parmi le nombreux mesure de proximité existant . . Or , selon le notion d' équivalence topologique choisir , certains être plus ou moins équivalent . . Dans ce article , nous proposer un nouveau approche de comparaison et de classement de mesure de proximité , dans un structure topologique et dans un objectif de discrimination . . le concept d' équivalence topologique faire appel à le structure de voisinage local . . Nous proposer alors de définir le équivalence topologique entre deux mesure de proximité à travers le structure topologique induire par chaque mesure dans un contexte de discrimination . . Nous proposer également un critère pour choisir le " " meilleur " " mesurer adapter aux donnée considérer , parmi quelque mesure de proximité le plus utiliser dans le cadre de donnée quantitatif . . le choix de le " " meilleur " " mesure de proximité discriminant pouvoir être vérifier avoir posteriori par un méthode d' apprentissage superviser de type SVM , analyse discriminant ou encore régression Logistique , appliquer dans un contexte topologique . . le principe de le approche proposer être illustrer à partir d' un exemple de donnée quantitatif réel avec huit mesure de proximité classique de le littérature . . un expérimentation avoir permettre d' évaluer le performance de ce approche topologique de discrimination en terme de taille et de dimension des donnée considérer et de sélection de le " " meilleur " " mesure de proximité discriminant . " 	Choix d'une mesure de proximité discriminante dans un contexte topologique	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Classification évidentielle avec contraintes d'étiquettes	Ce papier propose une version améliorée de l'algorithme de classification automatique évidentielle semi-supervisée SECM. Celui-ci bénéficie de l'introduction de données étiquetées pour améliorer la pertinence de ses résultats et utilise la théorie des fonctions de croyance afin de produire une partition crédale qui généralise notamment les concepts de partitions dures et floues. Le pendant de ce gain d'expressivité est une complexité qui est exponentielle avec le nombre de classes, ce qui impose en retour l'utilisation de schémas efficaces pour optimiser la fonction objectif. Nous proposons dans cet article une heuristique qui relâche la contrainte classique de positivité liée aux masses de croyances des méthodes évidentielles. Nous montrons sur un ensemble de jeux de données de test que notre méthode d'optimisation permet d'accélérer sensiblement l'algorithme SECM avec un schéma d'optimisation classique, tout en améliorant également la qualité de la fonction objectif.	Violaine Antoine, Nicolas Labroche	http://editions-rnti.fr/render_pdf.php?p1&p=1002071		27	fr	fr	@univ-bpclermont.fr, @univ-tours.fr	classification évidentielle avec contrainte d' étiquettes  ce papier proposer un version améliorer de le algorithme de classification automatique évidentielle semi-supervisée SECM . celui _-ci bénéficier de le introduction de donnée étiqueter pour améliorer le pertinence de son résultat et utiliser le théorie des fonction de croyance afin de produire un partition crédale qui généraliser notamment le concept de partition dur et flou . le pendant de ce gain d' expressivité être un complexité qui être exponentiel avec le nombre de classe , ce qui imposer en retour le utilisation de schéma efficace pour optimiser le fonction objectif . Nous proposer dans ce article un heuristique qui relâche le contrainte classique de positivité lier aux masse de croyance des méthode évidentielles . Nous montrer sur un ensemble de jeu de donnée de test que son méthode d' optimisation permettre d' accélérer sensiblement le algorithme SECM avec un schéma d' optimisation classique , tout en améliorer également le qualité de le fonction objectif . 	Classification évidentielle avec contraintes d'étiquettes	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Classification multi-label par raisonnement logique pour l'indexation sémantique de documents	Cet article présente une solution centrée sur les ontologies pour la classification multi-label automatique d'information nécessaire à un système de recommandation d'informations économiques.	David Werner, Christophe Cruz, Aurélie Bertaux	http://editions-rnti.fr/render_pdf.php?p1&p=1002114		28	fr	fr	@u-bourgogne.fr, @u-bourgogne.fr, @u-bourgogne.fr	classification multi-label par raisonnement logique pour le indexation sémantique de documents  ce article présenter un solution centrer sur le ontologie pour le classification multi-label automatique d' information nécessaire à un système de recommandation d' information économique . 	Classification multi-label par raisonnement logique pour l'indexation sémantique de documents	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Clustering topologique pour le flux de données	Actuellement, le clustering de flux de données devient le moyen le plus efficace pour partitionner un très grand ensemble de données. Dans cet article, nous présentons une nouvelle approche topologique, appelée G-Stream, pour le clustering de flux de données évolutives. La méthode proposée est une extension de l'algorithme GNG (Growing Neural Gas) pour gérer le flux de données. G-Stream permet de découvrir de manière incrémentale des clusters de formes arbitraires en ne faisant qu'une seule passe sur les données. Les performances de l'algorithme proposé sont évaluées à la fois sur des données synthétiques et réelles.	Mohammed Ghesmoune, Mustapha Lebbah, Hanane Azzag	http://editions-rnti.fr/render_pdf.php?p1&p=1002072		29	fr	fr	@univ-paris13.fr	Clustering topologique pour le flux de données  actuellement , le clustering de flux de donnée devenir le moyen le plus efficace pour partitionner un très grand ensemble de donnée . Dans ce article , nous présenter un nouveau approche topologique , appeler G-Stream , pour le clustering de flux de donnée évolutif . le méthode proposer être un extension de le algorithme GNG ( Growing Neural Gas ) pour gérer le flux de donnée . G-Stream permettre de découvrir de manière incrémentale des clusters de forme arbitraire en ne faire qu' un seul passe sur le donnée . le performance de le algorithme proposer être évaluer à le foi sur un donnée synthétique et réel . 	Clustering topologique pour le flux de données	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Cohérence des données de bases RDF en évolution constante	Le maintien de la qualité et de la fiabilité de bases de connaissances RDF du Web Sémantique est un problème courant. De nombreuses propositions pour l'intégration de « bonnes » données ont été faites, se basant soit sur les ontologies de ces bases, soit sur des méta-données additionnelles. Dans cet article, nous proposons une approche originale, basée exclusivement sur l'étude des données de la base. Le principe est de déterminer si les modifications apportées par la mise à jour candidate rendent la partie ciblée de la base plus similaire - selon certains critères - à d'autres parties existantes dans la base. La mise à jour est considérée cohérente avec cette base et peut être appliquée.	Pierre Maillot, Thomas Raimbault, David Genest	http://editions-rnti.fr/render_pdf.php?p1&p=1002085		30	fr	fr	@devinci.fr, @univ-angers.fr	cohérence des donnée de base RDF en évolution constante  le maintien de le qualité et de le fiabilité de base de connaissance RDF du Web Sémantique être un problème courant . un nombreux proposition pour le intégration de « bon » donner avoir être faire , clr baser être sur le ontologie de ce base , soit sur un méta-données additionnel . Dans ce article , nous proposer un approche original , baser exclusivement sur le étude des donnée de le base . le principe être de déterminer si le modification apporter par le mise à jour candidat rendre le partie cibler de le base plus similaire - selon certain critère - à un autre partie existant dans le base . le mise à jour être considérer cohérent avec ce base et pouvoir être appliquer . 	Cohérence des données de bases RDF en évolution constante	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Comparison of linear modularization criteria using the relational formalism, an approach to easily identify resolution limit	La modularisation de grands graphes ou recherche de communautés est abordée comme l'optimisation d'un critère de qualité, l'un des plus utilisés étant la modularité de Newman-Girvan. D'autres critères, ayant d'autres propriétés, aboutissent à des solutions différentes. Dans cet article, nous présentons une réécriture relationnelle de six critères linéaires: Zahn-Condorcet, Owsi´nski- Zadro&#729;zny, l'Ecart à l'Uniformité, l'Ecart à l'Indétermination et la Modularité Equilibrée. Nous utilisons une version générique de l'algorithme d'optimisation de Louvain pour approcher la partition optimale pour chaque critère sur des réseaux réels de différentes tailles. Les partitions obtenues présentent des caractéristiques différentes, concernant notamment le nombre de classes. Le formalisme relationnel nous permet de justifier ces différences d'un point de vue théorique. En outre, cette notation permet d'identifier facilement les critères ayant une limite de résolution (phénomène qui empêche en pratique la détection de petites communautés sur de grands graphes). Une étude de la qualité des partitions trouvées dans les graphes synthétiques LFR permet de confirmer ces résultats.	Patricia Conde-Céspedes, Jean-François Marcotorchino, Emmanuel Viennet	http://editions-rnti.fr/render_pdf.php?p1&p=1002080		31	en	fr	@univ-paris13.fr, @thalesgroup.com	le modularisation de grand graphe ou recherche de communauté être aborder comme le optimisation d' un critère de qualité , le un des plus utiliser être le modularité de Newman-Girvan . un autre critère , avoir un autre propriété , aboutir à un solution différent . Dans ce article , nous présenter un réécriture relationnel de six critère linéaire : Zahn-Condorcet , Owsi'nski-Zadro˙zny , le Ecart à le Uniformité , le Ecart à le indétermination et le modularité Equilibrée . Nous utiliser un version générique de le algorithme d' optimisation de Louvain pour approcher le partition optimal pour chaque critère sur un réseau réel de différent taille . le partition obtenir présenter un caractéristique différent , concerner notamment le nombre de classe . le formalisme relationnel nous permettre de justifier ce différence d' un point de vue théorique . En outre , ce notation permettre d' identifier facilement le critère avoir un limite de résolution ( phénomène qui empêcher en pratique le détection de petit communauté sur un grand graphe ) . un étude de le qualité des partition trouver dans le graphe synthétique LFR permettre de confirmer ce résultat . 	Comparison of linear modularization criteria using the relational formalism, an approach to easily identify resolution limit	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Compromis précision-rappel dans l'évaluation des performances 	Dans de nombreux problèmes d'apprentissage automatique la performance des algorithmes est évaluée à l'aide des mesures précision et rappel. Or ces deux mesures peuvent avoir une importance très différente en fonction du contexte. Dans cet article nous étudions le comportement des principaux indices de performance en fonction du couple précision-rappel. Nous proposons un nouvel outil de visualisation de performances et définissons l'espace de compromis qui représente les différents indices en fonction du compromis précision-rappel. Nous analysons les propriétés de ce nouvel espace et mettons en évidence ses avantages par rapport à l'espace précision-rappel.	Blaise Hanczar, Mohamed Nadif	http://editions-rnti.fr/render_pdf.php?p1&p=1002070		32	fr	fr	@parisdescartes.fr	compromettre précision-rappel dans le évaluation des performances  Dans un nombreux problème d' apprentissage automatique le performance des algorithme être évaluer à le aide des mesure précision et rappel . Or ce deux mesure pouvoir avoir un importance très différent en fonction du contexte . Dans ce article nous étudier le comportement des principal indice de performance en fonction du couple précision-rappel . Nous proposer un nouveau outil de visualisation de performance et définir le espace de compromis qui représenter le différent indice en fonction du compromis précision-rappel . Nous analyser le propriété de ce nouveau espace et mettre en évidence son avantage par rapport à le espace précision-rappel . 	Compromis précision-rappel dans l'évaluation des performances 	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Contribution au calcul du skyline par réduction de l'espace candidat	L'opérateur skyline est devenu un paradigme dans les bases de données. Il consiste à localiser Sky l'ensemble des points d'un espace vectoriel qui ne sont pas dominés. Cet opérateur est utile lorsqu'on n'arrive pas à se décider dans les situations conflictuelles. Le calcul des requêtes skyline est pénalisé par le nombre de points que peuvent contenir les bases de données. Dans ce papier, nous présentons une solution analytique pour la réduction de l'espace candidat et nous proposons une méthode efficace pour le calcul de ce type de requêtes	Lougmiri Zekri, Hadjer Belaicha	http://editions-rnti.fr/render_pdf.php?p1&p=1002082		33	fr	fr	@gmail.com	contribution au calcul du skyline par réduction de le espace candidat  le opérateur skyline être devenir un paradigme dans le base de donnée . Il consister à localiser Sky le ensemble des point d' un espace vectoriel qui ne être pas dominer . ce opérateur être utile lorsqu' on n' arriver pas à clr décider dans le situation conflictuel . le calcul des requête skyline être pénaliser par le nombre de point que pouvoir contenir le base de donnée . Dans ce papier , nous présenter un solution analytique pour le réduction de le espace candidat et nous proposer un méthode efficace pour le calcul de ce type de requêtes 	Contribution au calcul du skyline par réduction de l'espace candidat	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	D113 : une plateforme open-source dédiée à l'analyse des flux et à la détection des intrusions	"Ce travail se situe dans le domaine de la ""Cybersécurité"", le projet ""D113"" permet de visualiser en temps réel les flux transitant sur des équipements de filtrage sans avoir recours au traitement manuel des journaux d'événements. Nous centrerons notre démonstration sur la visualisation de grands ""graphes"" et l'exploitation d'analyses statiques des flux."	David Pierrot, Nouria Harbi	http://editions-rnti.fr/render_pdf.php?p1&p=1002108		34	fr	fr	@univ-lyon2.fr	D113 : un plateforme open-source dédier à le analyse des flux et à le détection des intrusions  " ce travail clr situer dans le domaine de le " " Cybersécurité " " , le projet " " D113 " " permettre de visualiser en temps réel le flux transiter sur un équipement de filtrage sans avoir recours au traitement manuel des journal d' événement . . Nous centrer son démonstration sur le visualisation de grand " " graphe " " et le exploitation d' analyse statique des flux . " 	D113 : une plateforme open-source dédiée à l'analyse des flux et à la détection des intrusions	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Découverte de proportions analogiques dans les bases de données : une première approche	Cet article présente un nouveau cadre pour la découverte de connaissances basé sur la notion de proportion analogique qui exprime l'égalité des rapports entre les attributs de deux paires d'éléments. Cette notion est développée dans le contexte des bases de données pour découvrir des parallèles dans les données. Dans un premier temps, nous donnons une définition formelle des proportions analogiques dans le cadre des bases de données relationnelles, puis nous étudions le problème de l'extraction des proportions analogiques. Nous montrons qu'il est possible de suivre une approche de clustering pour découvrir les classes d'équivalence de paires de n-uplets dans le même rapport de proportion analogique. Ce travail constitue unCet article présente un nouveau cadre pour la découverte de connaissances basé sur la notion de proportion analogique qui exprime l'égalité des rapports entre les attributs de deux paires d'éléments. Cette notion est développée dans le contexte des bases de données pour découvrir des parallèles dans les données. Dans un premier temps, nous donnons une définition formelle des proportions analogiques dans le cadre des bases de données relationnelles, puis nous étudions le problème de l'extraction des proportions analogiques. Nous montrons qu'il est possible de suivre une approche de clustering pour découvrir les classes d'équivalence de paires de n-uplets dans le même rapport de proportion analogique. Ce travail constitue une première étape vers l'extension des langages d'interrogation de base de données avec des requêtes « analogiques ».e première étape vers l'extension des langages d'interrogation de base de données avec des requêtes « analogiques ».	William Correa Beltran, Hélène Jaudoin, Olivier Pivert	http://editions-rnti.fr/render_pdf.php?p1&p=1002075		35	fr	fr	@irisa.fr, @irisa.fr, @irisa.fr	découverte de proportion analogique dans le base de donnée : un premier approche  ce article présenter un nouveau cadre pour le découverte de connaissance baser sur le notion de proportion analogique qui exprimer le égalité des rapport entre le attribut de deux paire d' élément . ce notion être développer dans le contexte des base de donnée pour découvrir un parallèle dans le donnée . Dans un premier temps , nous donner un définition formel des proportion analogique dans le cadre des base de donnée relationnel , puis nous étudier le problème de le extraction des proportion analogique . Nous montrer qu' il être possible de suivre un approche de clustering pour découvrir le classe d' équivalence de paire de n-uplets dans le même rapport de proportion analogique . ce travail constituer unCet article présenter un nouveau cadre pour le découverte de connaissance baser sur le notion de proportion analogique qui exprimer le égalité des rapport entre le attribut de deux paire d' élément . ce notion être développer dans le contexte des base de donnée pour découvrir un parallèle dans le donnée . Dans un premier temps , nous donner un définition formel des proportion analogique dans le cadre des base de donnée relationnel , puis nous étudier le problème de le extraction des proportion analogique . Nous montrer qu' il être possible de suivre un approche de clustering pour découvrir le classe d' équivalence de paire de n-uplets dans le même rapport de proportion analogique . ce travail constituer un premier étape vers le extension des langage d' interrogation de base de donnée avec un requête « analogique » . e premier étape vers le extension des langage d' interrogation de base de donnée avec un requête « analogique » . 	Découverte de proportions analogiques dans les bases de données : une première approche	0
Revue des Nouvelles Technologies de l'Information	EGC	2015	Détection automatique de reformulations - Correspondance de concepts appliquée à la détection du plagiat	Dans le cadre de la détection du plagiat, la phase de comparaison de deux documents est souvent réduite à une comparaison mot à mot, une recherche de « copier/coller ». Dans cet article, nous proposons une approche naïve de comparaison de deux documents dans le but de détecter automatiquement aussi bien les phrases copiées de l'un des textes dans l'autre que les paraphrases et reformulations, ceci en se focalisant sur l'existence des mots porteurs de sens, ainsi que sur leurs mots de substitution possibles. Nous comparons trois algorithmes utilisant cette approche afin de déterminer la plus efficace pour ensuite l'évaluer face à des méthodes existantes. L'objectif est de permettre la détection des similitudes entre deux textes en utilisant uniquement des mots clefs. L'approche proposée permet de détecter des reformulations non paraphrastiques impossibles à détecter avec des approches conventionnelles faisant appel à une phase d'alignement.	Jérémy Ferrero, Alain Simac-Lejeune	http://editions-rnti.fr/render_pdf.php?p1&p=1002089		36	fr	fr	@compilatio.net, @compilatio.net	détection automatique de reformulation - correspondance de concept appliquer à le détection du plagiat  Dans le cadre de le détection du plagiat , le phase de comparaison de deux document être souvent réduire à un comparaison mot à mot , un recherche de « copier  coller » . Dans ce article , nous proposer un approche naïf de comparaison de deux document dans le but de détecter automatiquement aussi bien le phrase copier de le un des texte dans le autre que le paraphrase et reformulation , ceci en clr focaliser sur le existence des mot porteur de sens , ainsi que sur son mot de substitution possible . Nous comparer trois algorithme utiliser ce approche afin de déterminer le plus efficace pour ensuite l' évaluer face à un méthode existant . le objectif être de permettre le détection des similitude entre deux texte en utiliser uniquement un mot clef . le approche proposer permettre de détecter un reformulation non paraphrastiques impossible à détecter avec un approche conventionnel faire appel à un phase d' alignement . 	Détection automatique de reformulations - Correspondance de concepts appliquée à la détection du plagiat	0
